"filename", "language", "Markdown", "YAML", "pip requirements", "Shell Script", "TypeScript", "Python", "TypeScript JSX", "Docker", "Properties", "JSON with Comments", "JSON", "Ignore", "PostCSS", "Ini", "HTML", "comment", "blank", "total"
"/Users/federico/Documents/Personal-DEV/core/frontend/src/i18n/locales/it.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 1, 232
"/Users/federico/Documents/Personal-DEV/core/frontend/src/main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 33
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/Home.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/Login.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/NotFound.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/Placeholder.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 19
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/Register.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/app/Admin.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 87
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/app/Boats.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 164
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/app/Clubs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 182
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/app/Dashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 60
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/app/Devices.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 152
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/app/Events.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 218
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/app/Groups.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 177
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/app/MySessions.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 164
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/app/Profile.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 53
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/public/Battery.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 126
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/public/Bom.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 83
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/public/FleetStatus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 121
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/public/RaceView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 78
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/public/RacesBrowser.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 156
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/public/RegattaDetail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 48
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/public/SessionView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 67
"/Users/federico/Documents/Personal-DEV/core/frontend/src/pages/public/Sessions.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 48
"/Users/federico/Documents/Personal-DEV/core/frontend/src/services/admin.service.ts", "TypeScript", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 33
"/Users/federico/Documents/Personal-DEV/core/frontend/src/services/auth.service.ts", "TypeScript", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"/Users/federico/Documents/Personal-DEV/core/frontend/src/services/boats.service.ts", "TypeScript", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/federico/Documents/Personal-DEV/core/frontend/src/services/clubs.service.ts", "TypeScript", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/federico/Documents/Personal-DEV/core/frontend/src/services/devices.service.ts", "TypeScript", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"/Users/federico/Documents/Personal-DEV/core/frontend/src/services/events.service.ts", "TypeScript", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 49
"/Users/federico/Documents/Personal-DEV/core/frontend/src/services/fleet.service.ts", "TypeScript", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 37
"/Users/federico/Documents/Personal-DEV/core/frontend/src/services/groups.service.ts", "TypeScript", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/federico/Documents/Personal-DEV/core/frontend/src/services/racedata.service.ts", "TypeScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/Users/federico/Documents/Personal-DEV/core/frontend/src/services/races.service.ts", "TypeScript", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"/Users/federico/Documents/Personal-DEV/core/frontend/src/services/sessions.service.ts", "TypeScript", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 36
"/Users/federico/Documents/Personal-DEV/core/frontend/src/stores/timeController.ts", "TypeScript", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 93
"/Users/federico/Documents/Personal-DEV/core/frontend/src/styles/global.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 803, 0, 0, 19, 36, 858
"/Users/federico/Documents/Personal-DEV/core/frontend/src/types/auth.ts", "TypeScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 17
"/Users/federico/Documents/Personal-DEV/core/frontend/src/types/boat.ts", "TypeScript", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33
"/Users/federico/Documents/Personal-DEV/core/frontend/src/types/capabilities.ts", "TypeScript", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 38
"/Users/federico/Documents/Personal-DEV/core/frontend/src/types/club.ts", "TypeScript", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"/Users/federico/Documents/Personal-DEV/core/frontend/src/types/device.ts", "TypeScript", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37
"/Users/federico/Documents/Personal-DEV/core/frontend/src/types/fleet.ts", "TypeScript", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 26
"/Users/federico/Documents/Personal-DEV/core/frontend/src/types/index.ts", "TypeScript", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/Users/federico/Documents/Personal-DEV/core/frontend/src/types/race.ts", "TypeScript", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 25
"/Users/federico/Documents/Personal-DEV/core/frontend/src/types/racedata.ts", "TypeScript", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 50
"/Users/federico/Documents/Personal-DEV/core/frontend/src/types/session.ts", "TypeScript", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 25
"/Users/federico/Documents/Personal-DEV/core/frontend/src/utils/IsAuth.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 35
"/Users/federico/Documents/Personal-DEV/core/frontend/src/utils/api.ts", "TypeScript", 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 109
"/Users/federico/Documents/Personal-DEV/core/frontend/src/utils/csrf.ts", "TypeScript", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 14
"/Users/federico/Documents/Personal-DEV/core/frontend/src/utils/format.ts", "TypeScript", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 41
"/Users/federico/Documents/Personal-DEV/core/frontend/src/utils/geo.ts", "TypeScript", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 40
"/Users/federico/Documents/Personal-DEV/core/frontend/src/utils/guards.ts", "TypeScript", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 27
"/Users/federico/Documents/Personal-DEV/core/frontend/src/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 10
"/Users/federico/Documents/Personal-DEV/core/frontend/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/federico/Documents/Personal-DEV/core/frontend/vite.config.ts", "TypeScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 22
"/Users/federico/Documents/Personal-DEV/core/scripts/backfill_session_visibility.py", "Python", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 69
"/Users/federico/Documents/Personal-DEV/core/scripts/build-images.sh", "Shell Script", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 30
"/Users/federico/Documents/Personal-DEV/core/scripts/migrate_boat_members.py", "Python", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 16, 102
"/Users/federico/Documents/Personal-DEV/core/workers/process_upload/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 7, 4, 16
"/Users/federico/Documents/Personal-DEV/core/workers/process_upload/analyzer.py", "Python", 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 35, 173
"/Users/federico/Documents/Personal-DEV/core/workers/process_upload/handler.py", "Python", 0, 0, 0, 0, 0, 943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 401, 157, 1501
"/Users/federico/Documents/Personal-DEV/core/workers/process_upload/processing/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/Users/federico/Documents/Personal-DEV/core/workers/process_upload/processing/maneuvers.py", "Python", 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 47, 253
"/Users/federico/Documents/Personal-DEV/core/workers/process_upload/processing/models.py", "Python", 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 49, 271
"/Users/federico/Documents/Personal-DEV/core/workers/process_upload/processing/polar.py", "Python", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 29, 140
"/Users/federico/Documents/Personal-DEV/core/workers/process_upload/processing/stats.py", "Python", 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 185
"/Users/federico/Documents/Personal-DEV/core/workers/process_upload/processing/straight_lines.py", "Python", 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 32, 198
"/Users/federico/Documents/Personal-DEV/core/workers/process_upload/processing/vmg.py", "Python", 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 24, 117
"/Users/federico/Documents/Personal-DEV/core/workers/process_upload/processing/wind.py", "Python", 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 36, 177
"/Users/federico/Documents/Personal-DEV/core/workers/process_upload/requirements.txt", "pip requirements", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/federico/Documents/Personal-DEV/core/workers/video/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 7, 5, 24
"/Users/federico/Documents/Personal-DEV/core/workers/video/handler.py", "Python", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 20, 123
"/Users/federico/Documents/Personal-DEV/core/workers/video/requirements.txt", "pip requirements", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"Total", "-", 1081, 121, 14, 51, 1071, 7172, 2804, 29, 20, 25, 2382, 6, 803, 39, 13, 1955, 2595, 20181
